0,0.3125300407409668,-0.0917934775352478,0.04094132035970688
1,0.3731722831726074,-0.10405942052602768,0.0554334856569767
2,0.3788715898990631,-0.07112981379032135,-0.020206090062856674
3,0.20487931370735168,-0.1475379765033722,0.07528510689735413
4,0.1287868171930313,-0.10824249684810638,0.09887690842151642
5,0.2871587574481964,-0.11854026466608047,0.005263578146696091
6,0.36573514342308044,-0.10278347134590149,0.005141520872712135
7,0.34944066405296326,-0.1168910413980484,0.033309657126665115
8,0.3142080008983612,-0.06547319889068604,0.05625640228390694
9,0.33744463324546814,-0.04708322137594223,0.042416010051965714
10,0.40211763978004456,-0.10894183814525604,0.056121230125427246
11,0.16962864995002747,0.08108863979578018,-0.7599161267280579
12,0.19394253194332123,0.06425955891609192,-0.7318592071533203
13,0.09540493041276932,0.03187277168035507,-0.13804969191551208
14,0.05961517244577408,0.01879696361720562,-0.16773758828639984
15,0.1460196077823639,0.06280812621116638,-0.21875382959842682
16,-0.018293889239430428,-0.03251706436276436,-0.05787520483136177
17,-0.018293889239430428,-0.03251706436276436,-0.05787520483136177
18,0.11935347318649292,0.052864231169223785,-0.18402506411075592
19,0.17973288893699646,0.08551827073097229,-0.16584552824497223
20,-0.018293889239430428,-0.03251706436276436,-0.05787520483136177
21,-0.0034320049453526735,0.026011541485786438,-0.044773295521736145
22,0.11818021535873413,0.05862187594175339,-0.22775280475616455
23,0.04221184924244881,-0.007141303736716509,-0.1417311578989029
24,0.06185057759284973,-0.02632947824895382,-0.18767045438289642
25,0.07113917171955109,-0.029224412515759468,-0.1822587102651596
26,0.10643693059682846,0.06607915461063385,-0.24874962866306305
27,0.07879472523927689,0.020669369027018547,-0.21097645163536072
28,0.10450822860002518,0.055210474878549576,-0.2547159790992737
29,-0.00789574533700943,0.00846486072987318,0.008588551543653011
30,-0.10307761281728745,-0.054537467658519745,-0.022223250940442085
31,-0.007540395483374596,-0.05234140902757645,0.0202140212059021
32,-0.06543390452861786,-0.04684777557849884,-0.04019971191883087
33,-0.10743022710084915,0.026657139882445335,0.02442583627998829
