Greater Sage Grouse,0.6578690409660339,0.22338420152664185,-0.4749439060688019
Swift Fox,0.6854366660118103,0.25849461555480957,-0.4597722589969635
Osprey,-0.04315291345119476,-0.016630426049232483,0.014526940882205963
Delmarva Fox Squirrel,-0.04832139611244202,-0.19428186118602753,0.03965381160378456
Wolverine,-0.027755821123719215,-0.02813016250729561,-0.016321079805493355
Orinoco Crocodile,0.03229248896241188,-0.21710151433944702,0.09183129668235779
American Lady,-0.09525648504495621,0.16473272442817688,-0.1480049341917038
Painted Lady,-0.08126477152109146,0.13282468914985657,-0.12256531417369843
Common Buckeye,-0.1269841492176056,0.23878973722457886,-0.20712099969387054
American Snout,0.687170147895813,0.3996654748916626,0.71056067943573
Snout Butterfly,0.6704024076461792,0.38972243666648865,0.6926080584526062
Amethystine Python,-0.00203284271992743,-0.12744058668613434,0.19032011926174164
Scrub Python,0.0017820528009906411,-0.11164610832929611,0.16285094618797302
Annular Seabream,0.36176568269729614,0.2176392525434494,0.7137959599494934
Axillary Seabream,0.3794742524623871,0.22880668938159943,0.7479569911956787
Antarctic Silverfish,-0.30665791034698486,0.20961229503154755,0.07609584182500839
Antarctic Krill,-0.2235502451658249,0.15413354337215424,0.05844657123088837
Aoudad,0.2324836254119873,0.22646167874336243,0.12298882007598877
Barbary Sheep,0.21392185986042023,0.20575764775276184,0.11805208027362823
Addax,0.268974632024765,0.25791001319885254,0.13265655934810638
Wild Turkey,0.29299578070640564,0.2897144854068756,0.14525386691093445
Wild Sheep,0.26441362500190735,0.25937822461128235,0.1450774222612381
Axis Deer,0.24459271132946014,0.2391054630279541,0.12867729365825653
Gemsbok,0.27485421299934387,0.27068662643432617,0.1441672444343567
Blackbuck,0.2485753446817398,0.24413150548934937,0.129415363073349
Bighorn Sheep,0.2623096704483032,0.26603150367736816,0.13485972583293915
Mountain Sheep,0.2895149290561676,0.288218230009079,0.15814946591854095
Arctic Grayling,-0.08172418922185898,-0.016402095556259155,0.020754499360919
Atlantic Salmon,-0.05267685279250145,0.02058945968747139,0.051354870200157166
Bull Trout,-0.0980190634727478,-0.005766871385276318,0.03889863193035126
Arctic Fox,-0.014850934967398643,-0.019516393542289734,0.08588975667953491
Blue Fish,-0.05427943542599678,0.006994815077632666,-0.015403300523757935
Red Salmon,-0.06775552034378052,0.07650420069694519,0.03192416578531265
Walleye,-0.11016522347927094,-0.011071898974478245,-0.019528867676854134
Polar Bear,-0.009626384824514389,-0.022820711135864258,0.01262753363698721
Whale Shark,-0.04855995252728462,-0.018064722418785095,0.023108836263418198
Burbot,-0.0905466377735138,-0.05049147084355354,0.009104239754378796
Steelhead,-0.07553455978631973,0.029894031584262848,0.004967113956809044
Fallfish,-0.09231414645910263,0.012220311909914017,-0.003046852769330144
Asian Chameleon,0.22962769865989685,0.5343896746635437,0.7064715027809143
Unau,0.24131815135478973,0.5214752554893494,0.7029913663864136
Asian Vine Snake,-0.08450947701931,-0.33789217472076416,0.20342013239860535
Green Vine Snake,-0.04075383022427559,-0.22984625399112701,0.13917428255081177
Oriental Whip Snake,-0.11549866944551468,-0.4109119176864624,0.24816136062145233
Atlantic Bluefin Tuna,-0.08584197610616684,0.04859909042716026,-0.08451203256845474
Sockeye Salmon,-0.06387915462255478,0.06210332363843918,0.025907738134264946
Striped Dolphin,-0.1357445865869522,0.08517222106456757,-0.17767828702926636
Josef,-0.06772037595510483,0.024407025426626205,-0.11757170408964157
Atlantic Bonito,-0.14419469237327576,0.08930107951164246,-0.036041393876075745
False Albacore,-0.19372166693210602,0.1346839964389801,-0.0347391776740551
Yellowmouth Barracuda,-0.20048241317272186,0.13251537084579468,-0.06846124678850174
Mahimahi,-0.09139909595251083,0.05227973312139511,0.009481511078774929
Aurochs,0.05013599246740341,-0.1916160136461258,-0.02010846510529518
Wisent,0.08600681275129318,-0.25203821063041687,-0.03661348670721054
Wildcat,0.036977484822273254,-0.06921330094337463,0.030743887647986412
Baby’s Tears,-0.26494932174682617,0.12621480226516724,-0.28299880027770996
Leaflove,-0.3255442678928375,0.1523328274488449,-0.34297454357147217
Snakeplant,-0.176557257771492,0.0887800082564354,-0.19594375789165497
Balga,-0.01907242462038994,0.14025457203388214,-0.09742768853902817
Marri,-0.03296734020113945,0.05059058219194412,-0.034642718732357025
Bambara Groundnut,0.8904523253440857,-0.017700951546430588,-0.40474364161491394
Mung Bean,0.8348564505577087,-0.017157742753624916,-0.3793375790119171
Banded Wrasse,0.6141968965530396,-0.03144709765911102,0.6826939582824707
Banded wrasse,0.5956892371177673,-0.029455404728651047,0.6654306650161743
Mountain Lion,0.06296270340681076,0.03603048250079155,0.07808841019868851
Barbú,0.06275172531604767,0.004132522735744715,0.02313808910548687
Barbudo,0.06803935766220093,0.002086109248921275,0.03238566964864731
Miro,-0.022533444687724113,0.05240892246365547,-0.04788580909371376
Beardie,0.05452709645032883,-0.005094392225146294,0.04908353090286255
red pencil,0.16586673259735107,0.004311752505600452,0.02775087021291256
Black Mamba,0.0009383546421304345,-0.061691395938396454,0.019500471651554108
Rasoir,0.1647994965314865,0.007540913298726082,0.039828259497880936
Blue Jay,0.055119168013334274,0.06759662926197052,0.03133828938007355
Haha,0.008079558610916138,0.019003773108124733,0.03015245497226715
Barnes' Blue,-0.003348368452861905,0.1031368300318718,-0.0691816508769989
Polka Dot,-0.0045353807508945465,0.04662061110138893,-0.021143727004528046
Basa fish,-0.1599307358264923,0.14480271935462952,-0.05120040848851204
Lemon Fish,-0.22406445443630219,0.21857018768787384,-0.0849955677986145
Sweet Potato,-0.09555787593126297,0.06831822544336319,-0.014015277847647667
Baw Baw Frog,-0.29550501704216003,-0.3887310326099396,-0.7101455330848694
Christmas Island Pipistrelle,-0.3142934739589691,-0.4139026999473572,-0.757490336894989
Eastern Barred Bandicoot,-0.26521894335746765,-0.3486657738685608,-0.6352968811988831
Bay Anchovy,-0.7827374339103699,0.0871916115283966,0.5137557983398438
Bay anchovy,-0.7919003963470459,0.09021217375993729,0.5247043371200562
Beaded Lizard,-0.08690647780895233,-0.1931920051574707,-0.09092549234628677
Gila Monster,-0.06765234470367432,-0.16366441547870636,-0.06422490626573563
Geckos,0.06002476438879967,-0.010926198214292526,0.07079444080591202
Papaya,-0.030537357553839684,0.03536741062998772,0.013153962790966034
Bearded Tit,0.06652473658323288,-0.004093424417078495,0.055291783064603806
Ball Python,0.057449132204055786,-0.03312508761882782,0.05782315507531166
Bearded Vulture,0.14764413237571716,-0.0027988129295408726,0.09738388657569885
Mealworms,0.0969223603606224,-0.0034464625641703606,0.06249575689435005
Veiled Chameleon,0.0896749421954155,0.010479249991476536,0.06096481531858444
Catla ,0.011154578998684883,-0.013015266507863998,-0.022321095690131187
Yellowheart,0.06633079797029495,-0.031554825603961945,-0.0031285660807043314
Sugar Glider,0.05471555143594742,-0.027080005034804344,0.043199244886636734
Bell Pepper,-0.03503807261586189,0.06654763221740723,0.018712710589170456
Tokay Gecko,0.13567811250686646,0.00993239413946867,0.07975897192955017
Chinese Water Dragon,0.13500866293907166,0.022237658500671387,0.07803890854120255
Koala,-0.0025963576044887304,-0.05845542997121811,0.08263973146677017
Corn Snake,0.03751856088638306,-0.037253133952617645,0.06948918104171753
Weka,0.13750948011875153,-0.0147390803322196,0.11385519057512283
Walrus,-0.017679519951343536,-0.03149257227778435,0.04373641684651375
Cockatiel,0.13301625847816467,0.001173919765278697,0.12024477869272232
Squash,-0.031164182350039482,0.0699770450592041,0.015308762900531292
Sleepy Lizard,0.14493268728256226,-0.02177714928984642,0.09952417761087418
Bearded Seal,0.1522538810968399,-0.012324722483754158,0.08415716886520386
Uku,-0.020784959197044373,0.029827434569597244,0.015665488317608833
Beaugregory,0.4585746228694916,-0.12662580609321594,-0.7355809807777405
Beau Gregory,0.4532428979873657,-0.13311539590358734,-0.7326078414916992
Beeliner,-0.11771734058856964,0.054449260234832764,-0.04120003059506416
Vermillion,-0.0734059065580368,0.013616285286843777,-0.06333751231431961
Belted Crayfish,-0.8392303586006165,-0.17703558504581451,0.22063015401363373
Freckled Crayfish,-0.8291304707527161,-0.18192222714424133,0.23467949032783508
Bengal Monitor Lizard,-0.3145295977592468,0.6918386220932007,0.6463386416435242
Common Indian Monitor,-0.3102467954158783,0.6744881272315979,0.632807195186615
Bigeye Trevally,0.1412399262189865,-0.03687627241015434,-0.12269789725542068
Coronation Trout,0.22536270320415497,-0.007886509411036968,-0.16290943324565887
Bohar Snapper,0.044876400381326675,0.03157774358987808,-0.061670441180467606
Bluefin Trevally,0.26606741547584534,-0.10746065527200699,-0.1526298075914383
Glass Fish,0.23609404265880585,-0.10439446568489075,-0.16143180429935455
Bigeye Tuna,-0.10642688721418381,0.07017628103494644,0.03192496299743652
Yellowfin Tuna,-0.08585860580205917,0.05952346324920654,0.022390125319361687
Blue Marlin,-0.08076933026313782,0.050364721566438675,0.012082651257514954
Blackfin Tuna,-0.09036340564489365,0.06130753085017204,0.009210076183080673
Blue Shark,-0.06831881403923035,0.02767283283174038,0.0523148849606514
Horsemackerel,-0.16274729371070862,0.09119530767202377,0.11833744496107101
Billfish,-0.07936563342809677,0.04873069375753403,0.011548669077455997
Skip Jack,-0.10815485566854477,0.057080309838056564,0.015582111664116383
Bigfin Reef Squid,-0.21825489401817322,0.1652868539094925,0.1770881712436676
Hong Kong Grouper,-0.2583581805229187,0.2308347225189209,0.23389162123203278
Red Sea Bream,-0.1852138787508011,0.11585331708192825,0.11284559220075607
Black carp,-0.13111242651939392,-0.10164153575897217,-0.1144161969423294
Common Carp,-0.05455858260393143,-0.0022419835440814495,-0.04763839766383171
White Marlin,-0.08429088443517685,0.05622750520706177,0.01671382412314415
Striped Marlin,-0.08753833919763565,0.05647721886634827,0.01493296679109335
Mahi-mahi,-0.0911029726266861,0.0629744827747345,0.0018478340934962034
Orca,-0.046667519956827164,-0.014092865400016308,-0.00789208896458149
Black Marlin,-0.08475784957408905,0.06171496957540512,0.016552390530705452
Giant Trevally,-0.05064994841814041,0.02576250582933426,0.07347654551267624
Cobia,-0.10636080056428909,0.04941299557685852,0.023942330852150917
Aardvark,-0.00772239500656724,0.018380913883447647,-0.06988779455423355
Minde,-0.00872031319886446,0.07898860424757004,0.03434545919299126
Garpike,-0.10867628455162048,0.11465177685022354,0.019396308809518814
Merlin,0.025905566290020943,-0.001209510606713593,0.008714394643902779
Broadbill Swordfish,-0.11401789635419846,0.15135924518108368,0.025892095640301704
Spectacled Caiman,-0.037783630192279816,-0.12072537839412689,-0.004495704546570778
Amazon River Dolphin,-0.139287531375885,-0.2199690341949463,-0.07624462246894836
Neotropical Otter,-0.12849783897399902,-0.2215813845396042,-0.08585643768310547
Sand Shark,-0.13809369504451752,-0.21409295499324799,-0.09110581129789352
Black Carp,-0.14152944087982178,-0.11274639517068863,-0.1278688907623291
Banded Killifish,-0.19000469148159027,-0.15745589137077332,-0.17862820625305176
Quagga Mussel,-0.11569132655858994,-0.11617373675107956,-0.08311818540096283
black fish,-0.05894389748573303,-0.01668538711965084,-0.01353839784860611
Black Copper Rat Snake,0.028923215344548225,-0.026390427723526955,-0.9006771445274353
Yellow striped Snake,0.027950944378972054,-0.032577842473983765,-0.893688440322876
Golden Tilefish,-0.1269904524087906,0.1016555204987526,0.021015314385294914
Silky Shark,-0.04110444709658623,0.033708490431308746,-0.0446477085351944
Gag Grouper,-0.1338595300912857,0.11928452551364899,-0.0026179193519055843
Red Grouper,-0.11982949823141098,0.0845968946814537,0.011399788782000542
Yellow Jack,0.007622596807777882,0.010294121690094471,-0.01589239574968815
Mackerel Tuna,-0.1401701420545578,0.16385537385940552,0.0010172881884500384
Wahoo Fish,-0.13249695301055908,0.0945846438407898,0.000662894279230386
Tautog,-0.07242687046527863,-0.007300206925719976,-0.005015936680138111
Pacific Blackdragon,-0.1307258903980255,-0.02755485102534294,-0.09445367753505707
Surf Redfish,-0.12337677925825119,-0.046128954738378525,-0.09535232931375504
Green Crab,-0.15298664569854736,0.020655300468206406,-0.013923969119787216
Drill,-0.030930770561099052,0.0017514239298179746,0.04875047877430916
White Whale,-0.061867646872997284,-0.006164169870316982,0.02811594493687153
Humpback Whale,0.07843471318483353,-0.10712029039859772,0.015368466265499592
River Blackfish,-0.12806281447410583,-0.062442999333143234,-0.08113449811935425
Galapagos Shark,-0.14228078722953796,-0.026782074943184853,-0.08282540738582611
Black Gum,-0.1439320147037506,-0.04924144968390465,-0.06971395015716553
Leopard Seal,-0.06072624772787094,-0.08421314507722855,-0.0127939498052001
Narwhal,-0.059704896062612534,-0.05956378951668739,-0.023846779018640518
Brown Trout,-0.11200220137834549,-0.04023456573486328,0.0010934318415820599
Black Beauty,-0.04606528580188751,-0.0020788656547665596,-0.06321573257446289
Blacklip Butterflyfish,0.014785940758883953,-0.3614882826805115,0.23769889771938324
Scalefin anthias,0.028204862028360367,-0.28527581691741943,0.17883650958538055
Blackmouth Catshark,-0.09628424793481827,0.8735219836235046,0.07827724516391754
Sailfin Roughshark,-0.10149050503969193,0.8869464993476868,0.07737862318754196
Blackneck Garter Snake,0.14066451787948608,0.010451989248394966,0.10761035233736038
Black phantom tetra,0.8685891628265381,0.13948555290699005,-0.21567238867282867
Phantom tetra,0.8954183459281921,0.14685896039009094,-0.21147382259368896
Harlequin Rasbora,0.7971700429916382,0.1244439035654068,-0.2017994523048401
Black Prince,-0.06623534858226776,0.0381363220512867,-0.07852161675691605
Rubber Plant,-0.09709303826093674,0.06929205358028412,-0.14369666576385498
Fair Maid,-0.10577832162380219,0.06559520959854126,-0.14077195525169373
Verdin,-0.14999502897262573,0.023831235244870186,-0.09582202136516571
Yellow Pea,-0.06526149809360504,-0.03601982071995735,-0.0835801288485527
Capsicum ,-0.03520611301064491,0.12309509515762329,-0.05091382935643196
Winterbloom,-0.11852815002202988,0.0793929174542427,-0.16763147711753845
panda,-0.0034320049453526735,0.026011541485786438,-0.044773295521736145
Robbie,-0.062224194407463074,0.03181169182062149,-0.0015669334679841995
Redwing,0.03554077818989754,0.0034766828175634146,-0.039827920496463776
Puma,-0.012978390790522099,-0.05153798311948776,0.04403045028448105
Black Squid,0.7063673138618469,0.5487852692604065,-0.08821447938680649
Indian Mackerel,0.6514416337013245,0.504482090473175,-0.0813404992222786
Blacktail Wrasse,0.6063814163208008,0.0935421884059906,-0.6711803078651428
Blacktail wrasse,0.5994756817817688,0.09717056155204773,-0.6538770198822021
Blind Cave Fish,-0.08268072456121445,-0.8387386798858643,0.12847205996513367
Mexican Tetra,-0.09820655733346939,-0.8472551703453064,0.12456540018320084
Blind Swamp Eel,-0.2029174566268921,0.5146117210388184,0.7638967037200928
Swamp eel,-0.21722933650016785,0.551776111125946,0.819347620010376
Blonde Ray,0.11052092909812927,0.037332020699977875,0.2552078664302826
Flapper Skate,0.08397924900054932,0.045094288885593414,0.29661890864372253
Nursehound,0.034558605402708054,0.02930319681763649,0.21693743765354156
Spotted Ray,0.12354002147912979,0.02480073645710945,0.28186285495758057
Undulate Ray,0.15112292766571045,0.045260366052389145,0.21522600948810577
Small Spotted Catshark,0.07761329412460327,0.013261731714010239,0.19586893916130066
Blue betta,-0.061774466186761856,-0.00764832366257906,-0.06314262747764587
Siamese Fighting Fish,-0.05941331386566162,-0.02809879742562771,-0.10809651017189026
Bluebolt,0.0042566522024571896,-0.052043650299310684,0.013882718048989773
Black Rose,0.0620017908513546,-0.14151665568351746,0.0062574115581810474
Goldcrest,0.07151088118553162,-0.13353975117206573,0.02860192209482193
Blue Heart,0.03317329287528992,-0.02839728444814682,-0.010259547270834446
Blue Chromis,0.43263596296310425,-0.11656855046749115,-0.07898562401533127
Green Chromis,0.42881008982658386,-0.1035219132900238,-0.038976121693849564
Grey Angelfish,0.3697528541088104,-0.09720885753631592,-0.11241226643323898
Sargeant Major,0.40739864110946655,-0.16202197968959808,-0.0828663781285286
Blue Flash,-0.016978653147816658,0.044844016432762146,0.09835406392812729
Green Flash,-0.022695017978549004,0.03070969134569168,0.07437275350093842
Bluegirdled Angelfish,0.30254560708999634,-0.18137730658054352,-0.9247837066650391
Blue Girdled Angelfish,0.28514742851257324,-0.1693187654018402,-0.8682447671890259
Brown Bear,-0.023897334933280945,0.046720270067453384,0.03438405692577362
Blue Duck,0.12986598908901215,-0.06441021710634232,-0.024570481851696968
Keno,0.027422521263360977,-0.05678565055131912,0.004068216308951378
Tasmanian Devil,0.12182610481977463,-0.07825202494859695,-0.03411738574504852
Seize,-0.0037029616069048643,0.04678868129849434,-0.049595970660448074
French Sole,0.1265408992767334,-0.06318913400173187,-0.039757147431373596
Pink Rose,0.051148079335689545,-0.06375064700841904,-0.07364413142204285
Blue star,0.07725246250629425,-0.07393375784158707,0.017455054447054863
Cheetah,0.0062162806279957294,-0.08959419280290604,-0.007171205244958401
Blue girl,0.06199515610933304,-0.040569499135017395,-0.01885080896317959
Black Swan,0.008361535146832466,-0.0062353117391467094,-0.05045409873127937
Cougar,-0.005944626405835152,0.01875515654683113,0.0395558699965477
Bluering Angelfish,-0.47577404975891113,-0.512466311454773,-0.6304060220718384
Blue Ring Angelfish,-0.4675637483596802,-0.5131512880325317,-0.6216753125190735
Blue Runner,-0.09188895672559738,0.01643136888742447,0.034196220338344574
Southern Stingray,-0.18936169147491455,0.005861727520823479,0.08197767287492752
Moon Fish,-0.11873413622379303,0.0648035854101181,0.08267699927091599
Blue Spiny Lobster,-0.36886757612228394,-0.04585441201925278,0.061674438416957855
Painted Spiny Lobster,-0.28166577219963074,-0.009677808731794357,0.03604823723435402
Bogue,-0.10000944137573242,0.0029780722688883543,0.07498320192098618
Shellfish,-0.14704471826553345,0.026797868311405182,0.0021704034879803658
Boring Clam,0.8841654658317566,-0.3150167167186737,0.30250483751296997
Western Fence Lizard,0.8471593260765076,-0.3022017776966095,0.2899983823299408
Boxelder,-0.042370982468128204,-0.03281445428729057,0.129571333527565
Sourwood,-0.051579006016254425,-0.04898716136813164,0.17803026735782623
Russian Olive,-0.06592240184545517,-0.07568534463644028,0.22409339249134064
Eastern Redcedar,-0.05725983902812004,-0.054960861802101135,0.1988794058561325
Silver Maple,-0.07229503244161606,-0.060345761477947235,0.22810550034046173
Pecan,-0.09156496077775955,0.023870013654232025,0.04606692120432854
Bigleaf Maple,-0.05752236768603325,-0.06489773094654083,0.22921237349510193
Rose Wood,-0.08287394046783447,0.009033157490193844,0.008524284698069096
Woodchuck,-0.026597166433930397,0.019584864377975464,0.10659164935350418
Sora,-0.099413201212883,-0.11895523965358734,0.18497562408447266
Bobcat,0.028587592765688896,-0.07403998076915741,0.05728795751929283
Braize,0.15701009333133698,-0.5004019141197205,0.8493464589118958
Mudpuppy,0.14213983714580536,-0.4919022023677826,0.8535325527191162
Breca,-0.04119975119829178,0.1319802701473236,-0.10777956247329712
Broadfin Shark,-0.43032196164131165,-0.1001766175031662,-0.7361054420471191
Widenose Guitarfish,-0.4544600546360016,-0.1054767593741417,-0.777656078338623
Broadleaf Plantain,0.218239426612854,0.8771144151687622,-0.2769600450992584
Red Clover,0.22658087313175201,0.908388078212738,-0.28627684712409973
Bronze Bream,0.37906697392463684,-0.08979655057191849,0.8842456936836243
Pignose Grunter,0.37047767639160156,-0.08260527998209,0.8667386770248413
Brownfish,-0.10721693933010101,-0.029726481065154076,-0.009667865000665188
Brown Lipped Snail,-0.30157196521759033,0.25633612275123596,0.0482276976108551
Song Thrush,-0.24296167492866516,0.1804882287979126,0.0596410371363163
Brown Tang,0.7486523389816284,0.2773003876209259,0.6820899248123169
Banded Shark,0.7089866399765015,0.26243534684181213,0.6475378274917603
Brown Vine Snake,0.1468968540430069,-0.9274569153785706,-0.14136077463626862
Brown Vinesnake,0.15557673573493958,-0.9296021461486816,-0.14732898771762848
Bullrush,0.03086542710661888,-0.01193391066044569,0.12792418897151947
Sweet Grass,0.05741304159164429,0.003569027641788125,0.1955890655517578
Red Rover,0.076245978474617,0.01764715649187565,0.2208651453256607
Rook,-0.009501886554062366,-0.04035317525267601,0.026341145858168602
Schooly,0.07149820774793625,0.004193919710814953,0.2259015440940857
long yam,0.062191303819417953,0.0166415274143219,0.22680379450321198
Bush Vetch,0.1579098105430603,0.5594119429588318,-0.4562983810901642
White Clover,0.17987211048603058,0.6368201971054077,-0.5167647004127502
Caribbean Reef Shark,0.21211868524551392,0.8930634260177612,0.08336177468299866
Sandbar Shark,0.20875445008277893,0.8741220831871033,0.07573205977678299
Caribbean Spiny Lobster,-0.24456283450126648,-0.848675549030304,-0.13685914874076843
American Lobster,-0.25440001487731934,-0.8821648955345154,-0.14242368936538696
Hilsa,0.06357133388519287,-0.01391428429633379,-0.04600293189287186
Celestial Pearl Danio,0.31270191073417664,-0.11096999794244766,-0.20608195662498474
Channeled Applesnail,0.05426040291786194,-0.00806086603552103,-0.07299716025590897
Water Lettuce,0.02682100422680378,-0.038021765649318695,-0.10753679275512695
Chevron Tang,0.3731722831726074,-0.10405942052602768,0.0554334856569767
Chinese catfish,-0.28964900970458984,0.42354509234428406,0.8291528820991516
Chinese Catfish,-0.2847086489200592,0.416736900806427,0.8153791427612305
Chinese Giant Salamander,0.09704627096652985,-0.31402963399887085,0.15970462560653687
Leatherback Sea Turtle,0.14378324151039124,-0.37697306275367737,0.20838434994220734
Chinese Tiger,0.0025567414704710245,-0.2333083599805832,-0.049064651131629944
Javan Tiger,-0.007027935236692429,-0.3315243422985077,-0.07722378522157669
Clarion Angelfish,0.3612785041332245,-0.6599788069725037,-0.6130120754241943
Conspicuous Angelfish,0.3747958242893219,-0.6851015686988831,-0.6356120705604553
Cline,0.03141015022993088,-0.1281079202890396,0.10711660236120224
Red Berry,0.07405252009630203,-0.19754990935325623,0.17096590995788574
Clown Anemonefish,0.5838481187820435,0.5001655220985413,0.37413153052330017
Tomato Anemonefish,0.6309661865234375,0.541693925857544,0.40297284722328186
Chital,-0.05096367001533508,-0.07554087787866592,-0.030133413150906563
Jack Dempsey,0.019614597782492638,-0.050124503672122955,-0.09396281838417053
White Bass,-0.12414253503084183,-0.013285176828503609,-0.023075547069311142
Striped Bass,-0.09493640810251236,0.013153624720871449,-0.007518484722822905
Clown Tang,0.46685537695884705,-0.07972519844770432,-0.023416250944137573
Powder Blue Tang,0.3788715898990631,-0.07112981379032135,-0.020206090062856674
